dyad,F0_MAX_synchrony,F0_MAX_convergence,F0_MAX_proximity,F0_MIN_synchrony,F0_MIN_convergence,F0_MIN_proximity,F0_MEAN_synchrony,F0_MEAN_convergence,F0_MEAN_proximity,F0_MEDIAN_synchrony,F0_MEDIAN_convergence,F0_MEDIAN_proximity,F0_STDV_synchrony,F0_STDV_convergence,F0_STDV_proximity,F0_MAS_synchrony,F0_MAS_convergence,F0_MAS_proximity,ENG_MAX_synchrony,ENG_MAX_convergence,ENG_MAX_proximity,ENG_MIN_synchrony,ENG_MIN_convergence,ENG_MIN_proximity,ENG_MEAN_synchrony,ENG_MEAN_convergence,ENG_MEAN_proximity,ENG_STDV_synchrony,ENG_STDV_convergence,ENG_STDV_proximity,VCD2TOT_FRAMES_synchrony,VCD2TOT_FRAMES_convergence,VCD2TOT_FRAMES_proximity,speech_rate_synchrony,speech_rate_convergence,speech_rate_proximity
83,0.7386719524816887,0.28099876525912393,-224.0027283816425,-0.7097986498435422,0.33667917331675096,-38.10068417011733,0.690514349826658,0.38471763701549966,-77.76067066942721,0.617272780121047,-0.3477266039816507,-68.7635842563837,-0.4263085285053389,-0.006866709909065982,-35.06682667356798,0.25676662532976,0.47975088584886977,-175.95017010869563,-0.7831677558396667,0.03637550385481518,-6.465573128019329,0.12700411876127063,0.455475503611478,-25.34284132160111,0.3902912036828209,0.006798148834069601,-17.4079778726708,0.08125779010501183,0.16846599596860035,-6.792673852657006,0.515974698505417,-0.244659196152673,-0.3937328761214628,0.24823772208641787,-0.023914759485587026,-0.3675992358977638
84,-0.347587855454926,-0.41051900491527826,-51.27613759154758,0.3594535726353729,0.1062696667422347,-2.392792028997917,-0.23806111909908323,-0.42619043705924575,-4.76475717087169,-0.47320748509373667,-0.09652281903036901,-9.01449013487013,0.33128918413547,-0.5699136170821537,-5.446957640830377,0.29302194915825425,-0.06819931628322583,-133.55612588260186,0.1747928957267629,-0.02817628168690623,-1.1707836532139595,0.32592785500811394,-0.054399430781228636,-4.580779050820713,0.21202573776120046,0.20443509286404477,-4.73729682291934,0.31848610256755305,0.07807592986908596,-1.6679449084952758,0.3364059156045348,0.08873905809016013,-0.145632048665306,0.5498913339736854,0.15972882530610857,-1.8480692117944617
87,-0.4614175820056803,-0.6510187823406315,-96.37278227259748,0.3983987223632414,-0.4689171615998039,-70.59548839476508,-0.5838887952579844,-0.770527818329084,-67.68803996100405,0.6411392229330578,-0.04890159472881512,-64.7435170705768,0.12310632022937634,0.22232659345487502,-0.8007454332391184,0.16347129374945624,0.6637579412687,-85.10706105426937,0.19454365912963176,0.31336402822830206,-0.6688919142482916,0.5566235634100042,-0.8325212894874437,-18.17717142463244,-0.42067194111035094,-0.8927663597695609,-5.8842268264581605,0.5495060790191733,-0.7173460429331876,-5.83911984362229,0.5259141458755353,-0.3850453115121299,-0.00935873322238534,0.8499859078959181,-0.29129364163397214,-2.5074068392134885
89,-0.40921871201943766,0.860449929589972,-130.3355304486008,0.1791647343564714,-0.5142564107012896,-28.17726489527125,0.6605142396711398,-0.2200541363992021,-65.46256836738178,0.5012819844280675,-0.32210632823601004,-68.21537052581292,-0.4420106771620903,0.807598479186617,-14.133169325709602,0.5524882808450199,0.03951131814483246,-156.96867800964174,-0.6584238470216295,-0.7774740965270636,-1.4990390594153382,0.6907004312421642,-0.44526055090132716,-6.611141845828456,-0.457786457075074,0.3625436126290741,-6.521951016090746,-0.36801884651045247,-0.148645758826133,-7.248238457014548,0.41579544498751275,0.07890304636540554,-0.1127596771127326,0.16571531530605,-0.13764371847211196,-0.7581772467061114
92,-0.3001414539746466,0.6006566948759382,-29.445950199053527,0.2678805400199715,-0.7852200821229063,-15.411280595765703,-0.4292077424953427,0.2862228030810606,-6.067653035164312,-0.6441283544258493,0.14383378327120155,-4.569761768840323,-0.39295061168831125,-0.802263887560574,-5.73927584208775,-0.6906083900468268,-0.8255336583725386,-80.36203529310768,-0.31330153898805674,0.4643075483864859,-0.15570367310147049,-0.2837619262885698,-0.47883281904397135,-19.615694337436025,0.6517884600872283,-0.7978030645826395,-6.590869955253211,0.6445394953015642,-0.8249879361365476,-5.792755577255313,0.6281361279172987,-0.7527390294688755,-0.12729612301617133,-0.5975390905739381,0.5975012443543355,-2.7233361479236997
93,-0.3993524871815687,0.4111675839809491,-118.38207423299818,0.6729046731500362,0.20851419898367982,-51.94001068078347,0.39053835504675666,0.39759541925207875,-57.397889540198264,0.6204365392999006,0.6350712785285444,-51.317665110624006,0.4458762238070749,0.2451260631232943,-4.039926144179482,0.3876655859119927,-0.3474931958328854,-89.6522297810595,0.18579074755140423,0.34918525098384345,-1.5356426219615145,0.7172719819314687,0.31083752494624595,-16.397859507982858,0.7229958946637502,0.28241149306475666,-7.247100320379133,0.7765162183507833,0.30509523039291025,-4.623835563858396,0.7550284240236019,-0.22488396822082923,-0.14972120359605612,0.20688303499269886,-0.09493423475609597,-1.4198853509162426
95,0.4134232517114171,-0.44828148855528016,-3.2863793024099834,0.18054191571303999,-0.15213255249236343,-10.441822201995322,0.4063238267001863,0.22965102081035235,-15.818064042053848,0.4590859771336847,0.1850420878296605,-15.98104292310758,-0.5298167971710361,-0.43629094492674825,-3.6747245383746083,0.17234807900755003,-0.3284033245909298,-11.943678720999742,-0.7351733018298314,-0.465965227234749,-2.6792836228452757,-0.24596205473570476,-0.6307781278376917,-13.081326448795501,-0.7031929706181128,0.12399330486214001,-1.927016925838231,0.30497879268982014,-0.6445250262165731,-2.3089830332533925,-0.40425342586154106,-0.30072400592240195,-0.12583889261041414,0.3120386144541359,-0.13825441930291346,-0.8935840816963001
96,0.10942808742354754,0.5983669714123413,-37.502502904612186,-0.10194762437982721,-0.40363558956065543,-21.73531995626415,0.8837182543953115,-0.5568410934474346,-23.195346295563752,0.6766557451489904,-0.6113781725137662,-16.60725824603196,-0.40580704496921666,-0.21517281742846975,-5.6003504513594144,-0.17122531335847924,-0.9091406142373989,-156.80666711854462,0.2832799636318272,-0.7130802233542711,-3.0866958583113586,0.31248400454194325,-0.19238649080081557,-0.054862107588441233,0.45951337678505916,-0.8360162085343475,-3.762935009578335,0.5832114572437104,-0.23071888220446687,-1.8207551014058563,0.7597571039437812,-0.2931090614458138,-0.0010754532484097412,0.5098503025152884,-0.6177076124605148,-1.7019453301112515
101,-0.4983966091275384,-0.9013050648738071,-144.22539943463156,0.33657262057739884,0.02932131205742588,-66.95168106570098,-0.6776135231840744,-0.7073763857696369,-92.27899842953218,-0.6156269943657133,-0.7116089573375652,-91.38256826915975,-0.8415121716668807,-0.8651603955567525,-12.881101341364271,-0.8690265717543225,0.1532033762780551,-58.90520780984406,-0.5756205092384203,0.6708633008618936,-2.5945727126598257,-0.6228509228702169,-0.7545476461174129,-17.096890372108486,-0.6220670491024021,-0.8250758518743113,-9.893752475796312,-0.7499374723848449,-0.6819002598607005,-9.767506845392058,-0.7931755208736943,-0.6835996674285364,-0.12829202387111083,-0.4804684233122304,-0.30082819170806235,-0.2842041462748721
104,0.18999351928183078,0.17006613316498886,-12.334864248080635,-0.3549350145256979,0.04457933034164259,-14.268073837121804,-0.2670988329862271,0.05559045486242372,-6.559652426112649,-0.27776440314932677,0.04252860886963661,-7.577500085302773,-0.24423692022078547,0.020816363018277554,-2.0542773044307268,0.19780810137934643,0.007124840644621449,-2.105701982036294,-0.4632460881792226,-0.43562779126556106,-0.6844108334587986,0.2715053771370524,-0.10398710260499144,-7.019844282201827,0.44922083869855917,0.11564557246572597,-2.012123518490654,0.27991708846130375,-0.0026932147889956125,-1.8967283606804184,0.16594356706743402,-0.32025975412275465,-0.053020773746801475,-0.2939825838030867,-0.26632265972470465,-1.8340730733807291
106,0.4565696849630991,0.020391908301842347,-8.15708955575451,-0.2615802252646958,-0.4608887292812899,-20.69577729172417,0.38956997409728583,-0.3776430619055944,-56.46658447798961,0.2171953061734935,-0.43847846795001827,-60.68767994939057,0.14228493194941358,-0.4248039986271395,-7.254636816991848,-0.5128125855084004,-0.748842270383996,-122.10762789304721,0.40851020415004724,-0.47885354534276553,-6.9221566266681975,-0.37193196230030795,0.03522999608608247,-1.8852691922013065,0.313003942086502,-0.6990205283896562,-4.7306626668192,0.10549211810420397,-0.023820182788627783,-0.34806717186332925,0.6446339764110374,0.3490499234170803,-0.0376025008580716,-0.30514785312237724,-0.29181664411460356,-3.4732274986769767
107,-0.8300855399252777,0.4657158519880748,-113.44654383034597,-0.43028080249828365,0.6065832686708571,-43.29939404106186,0.7666973789309133,0.05486960294137694,-12.492624254770703,0.7768584499357516,0.18385422848595406,-17.644110354282645,-0.4627833480552659,-0.2134599269104222,-20.63913350164855,-0.5273822032767905,-0.6681300348090766,-170.2360928308335,-0.15570347030552034,0.26967020972659456,-1.7598038242634573,-0.6229561957024147,0.3196269298125991,-7.594211430309294,0.6207318296503322,0.3411644480686364,-0.6876081843679458,-0.2681547675755077,0.5868910358626875,-2.2411705374340496,0.12929718190173156,0.4809593338731057,-0.06483087216571493,-0.6839737578290854,-0.36542596739416217,-0.7489259072323584
108,-0.2599920999652325,0.48798681293515295,-13.46716690114809,0.21537569651245927,0.5209673610540337,-11.79860202150607,-0.31084491709255613,0.46778396608634665,-43.64668533139127,0.3267748224992581,0.46027934272809995,-49.25562893997822,0.33433200086184,-0.18747209805214127,-6.022479291148734,-0.3965371520223334,-0.0232808328871659,-55.17671108573197,-0.6625331471370481,-0.0957799836297539,-1.8578590258917416,0.09846225670591569,-0.09865922362959173,-18.1983622655875,0.5377314449281909,-0.020894284808984705,-4.304846707707156,-0.22052462253539973,-0.5042684499622855,-5.7682439986538,-0.3463449927771105,0.821081156090882,-0.191559776221924,0.6660353081606121,-0.5210886920653051,-3.303151805621141
111,0.8932625476780421,-0.8564768470815441,-6.604464545445012,-0.8699304850384115,-0.80629662223689,-124.2175836962568,-0.8619801320552528,-0.7526298012099966,-71.81702224764146,-0.8821151616896968,-0.9366475875951231,-79.19821723982324,0.9306633902985338,0.8217483886641932,-17.46057671763336,-0.8242716233278854,0.6648484480153042,-66.90631505598645,0.7430266745022036,-0.37886933102420006,-7.4007716783326885,0.8433043769231446,0.4677066193898841,-1.2930486404802082,0.9029386628040892,-0.9306354339094645,-10.107932889779718,0.8751180593616976,-0.7834378321187215,-1.6173336096798216,-0.8990228697215092,-0.9534505171030343,-0.2520648644677882,0.8863856367336751,-0.732449455349538,-2.74245365941802
114,-0.43202706068999824,-0.2512257118802555,-67.93322044556655,0.36330136256968404,0.08229198971371551,-48.984154639175244,-0.4633395442412803,-0.3919899266410198,-47.20199355377889,-0.4450329858461696,-0.20798924878766525,-42.70423852771347,0.40823626601595764,0.06492237948446831,-1.608536427285685,-0.05155123721061229,0.30819514564044187,-44.683567267456766,-0.3843120419548095,0.40190896243459795,-4.324641787642889,0.5267403044958512,0.06344413332092029,-16.05430114313767,0.429400061948804,-0.383216026906009,-6.0057379432872935,0.2903270815960868,0.1850015982291263,-9.373752963040891,-0.27192703776442906,0.703428808599916,-0.24558690417747875,-0.4800985393874306,0.3467872329751934,-1.8150497060157704
